GEO_ID,NAME
1400000US13067030340,"Census Tract 303.40, Cobb County, Georgia"
1400000US13067030341,"Census Tract 303.41, Cobb County, Georgia"
1400000US13067030342,"Census Tract 303.42, Cobb County, Georgia"
1400000US13067030343,"Census Tract 303.43, Cobb County, Georgia"
1400000US13067030344,"Census Tract 303.44, Cobb County, Georgia"
1400000US13067030345,"Census Tract 303.45, Cobb County, Georgia"
1400000US13067030405,"Census Tract 304.05, Cobb County, Georgia"
1400000US13067030407,"Census Tract 304.07, Cobb County, Georgia"
1400000US13067030408,"Census Tract 304.08, Cobb County, Georgia"
1400000US13067030409,"Census Tract 304.09, Cobb County, Georgia"
1400000US13067030410,"Census Tract 304.10, Cobb County, Georgia"
1400000US13067030411,"Census Tract 304.11, Cobb County, Georgia"
1400000US13067030412,"Census Tract 304.12, Cobb County, Georgia"
1400000US13067030413,"Census Tract 304.13, Cobb County, Georgia"
1400000US13067030414,"Census Tract 304.14, Cobb County, Georgia"
1400000US13067030502,"Census Tract 305.02, Cobb County, Georgia"
1400000US13067030504,"Census Tract 305.04, Cobb County, Georgia"
1400000US13067030505,"Census Tract 305.05, Cobb County, Georgia"
1400000US13067030506,"Census Tract 305.06, Cobb County, Georgia"
1400000US13067030507,"Census Tract 305.07, Cobb County, Georgia"
1400000US13067030601,"Census Tract 306.01, Cobb County, Georgia"
1400000US13067030602,"Census Tract 306.02, Cobb County, Georgia"
1400000US13067030700,"Census Tract 307, Cobb County, Georgia"
1400000US13067030800,"Census Tract 308, Cobb County, Georgia"
1400000US13067030901,"Census Tract 309.01, Cobb County, Georgia"
1400000US13067030902,"Census Tract 309.02, Cobb County, Georgia"
1400000US13067030904,"Census Tract 309.04, Cobb County, Georgia"
1400000US13067030905,"Census Tract 309.05, Cobb County, Georgia"
1400000US13067031001,"Census Tract 310.01, Cobb County, Georgia"
1400000US13067031002,"Census Tract 310.02, Cobb County, Georgia"
1400000US13067031004,"Census Tract 310.04, Cobb County, Georgia"
1400000US13067031005,"Census Tract 310.05, Cobb County, Georgia"
1400000US13067031101,"Census Tract 311.01, Cobb County, Georgia"
1400000US13067031106,"Census Tract 311.06, Cobb County, Georgia"
1400000US13067031108,"Census Tract 311.08, Cobb County, Georgia"
1400000US13067031110,"Census Tract 311.10, Cobb County, Georgia"
1400000US13067031111,"Census Tract 311.11, Cobb County, Georgia"
1400000US13067031112,"Census Tract 311.12, Cobb County, Georgia"
1400000US13067031113,"Census Tract 311.13, Cobb County, Georgia"
1400000US13067031114,"Census Tract 311.14, Cobb County, Georgia"
1400000US13067031115,"Census Tract 311.15, Cobb County, Georgia"
1400000US13067031116,"Census Tract 311.16, Cobb County, Georgia"
1400000US13067031117,"Census Tract 311.17, Cobb County, Georgia"
1400000US13067031118,"Census Tract 311.18, Cobb County, Georgia"
1400000US13067031205,"Census Tract 312.05, Cobb County, Georgia"
1400000US13067031206,"Census Tract 312.06, Cobb County, Georgia"
1400000US13067031207,"Census Tract 312.07, Cobb County, Georgia"
1400000US13067031208,"Census Tract 312.08, Cobb County, Georgia"
1400000US13067031209,"Census Tract 312.09, Cobb County, Georgia"
1400000US13067031211,"Census Tract 312.11, Cobb County, Georgia"
1400000US13067031212,"Census Tract 312.12, Cobb County, Georgia"
1400000US13067031306,"Census Tract 313.06, Cobb County, Georgia"
1400000US13067031307,"Census Tract 313.07, Cobb County, Georgia"
1400000US13067031308,"Census Tract 313.08, Cobb County, Georgia"
1400000US13067031309,"Census Tract 313.09, Cobb County, Georgia"
1400000US13067031310,"Census Tract 313.10, Cobb County, Georgia"
1400000US13067031311,"Census Tract 313.11, Cobb County, Georgia"
1400000US13067031312,"Census Tract 313.12, Cobb County, Georgia"
1400000US13067031313,"Census Tract 313.13, Cobb County, Georgia"
1400000US13067031404,"Census Tract 314.04, Cobb County, Georgia"
1400000US13067031405,"Census Tract 314.05, Cobb County, Georgia"
1400000US13067031406,"Census Tract 314.06, Cobb County, Georgia"
1400000US13067031408,"Census Tract 314.08, Cobb County, Georgia"
1400000US13067031409,"Census Tract 314.09, Cobb County, Georgia"
1400000US13067031503,"Census Tract 315.03, Cobb County, Georgia"
1400000US13067031505,"Census Tract 315.05, Cobb County, Georgia"
1400000US13067031506,"Census Tract 315.06, Cobb County, Georgia"
1400000US13067031507,"Census Tract 315.07, Cobb County, Georgia"
1400000US13067031508,"Census Tract 315.08, Cobb County, Georgia"
1400000US13067031509,"Census Tract 315.09, Cobb County, Georgia"
1400000US13069010100,"Census Tract 101, Coffee County, Georgia"
1400000US13069010200,"Census Tract 102, Coffee County, Georgia"
1400000US13069010300,"Census Tract 103, Coffee County, Georgia"
1400000US13069010400,"Census Tract 104, Coffee County, Georgia"
1400000US13069010500,"Census Tract 105, Coffee County, Georgia"
1400000US13069010600,"Census Tract 106, Coffee County, Georgia"
1400000US13069010700,"Census Tract 107, Coffee County, Georgia"
1400000US13069010801,"Census Tract 108.01, Coffee County, Georgia"
1400000US13069010802,"Census Tract 108.02, Coffee County, Georgia"
1400000US13071970100,"Census Tract 9701, Colquitt County, Georgia"
1400000US13071970200,"Census Tract 9702, Colquitt County, Georgia"
1400000US13071970300,"Census Tract 9703, Colquitt County, Georgia"
1400000US13071970400,"Census Tract 9704, Colquitt County, Georgia"
1400000US13071970500,"Census Tract 9705, Colquitt County, Georgia"
1400000US13071970600,"Census Tract 9706, Colquitt County, Georgia"
1400000US13071970701,"Census Tract 9707.01, Colquitt County, Georgia"
1400000US13071970702,"Census Tract 9707.02, Colquitt County, Georgia"
1400000US13071970800,"Census Tract 9708, Colquitt County, Georgia"
1400000US13071970900,"Census Tract 9709, Colquitt County, Georgia"
1400000US13073030102,"Census Tract 301.02, Columbia County, Georgia"
1400000US13073030103,"Census Tract 301.03, Columbia County, Georgia"
1400000US13073030105,"Census Tract 301.05, Columbia County, Georgia"
1400000US13073030106,"Census Tract 301.06, Columbia County, Georgia"
1400000US13073030201,"Census Tract 302.01, Columbia County, Georgia"
1400000US13073030202,"Census Tract 302.02, Columbia County, Georgia"
1400000US13073030203,"Census Tract 302.03, Columbia County, Georgia"
1400000US13073030302,"Census Tract 303.02, Columbia County, Georgia"
1400000US13073030304,"Census Tract 303.04, Columbia County, Georgia"
1400000US13073030306,"Census Tract 303.06, Columbia County, Georgia"
1400000US13073030307,"Census Tract 303.07, Columbia County, Georgia"
1400000US13073030308,"Census Tract 303.08, Columbia County, Georgia"
1400000US13073030309,"Census Tract 303.09, Columbia County, Georgia"
1400000US13073030401,"Census Tract 304.01, Columbia County, Georgia"
1400000US13073030402,"Census Tract 304.02, Columbia County, Georgia"
1400000US13073030503,"Census Tract 305.03, Columbia County, Georgia"
1400000US13073030504,"Census Tract 305.04, Columbia County, Georgia"
1400000US13073030505,"Census Tract 305.05, Columbia County, Georgia"
1400000US13073030506,"Census Tract 305.06, Columbia County, Georgia"
1400000US13073030603,"Census Tract 306.03, Columbia County, Georgia"
1400000US13075960100,"Census Tract 9601, Cook County, Georgia"
1400000US13075960200,"Census Tract 9602, Cook County, Georgia"
1400000US13075960300,"Census Tract 9603, Cook County, Georgia"
1400000US13075960400,"Census Tract 9604, Cook County, Georgia"
1400000US13077170100,"Census Tract 1701, Coweta County, Georgia"
1400000US13077170200,"Census Tract 1702, Coweta County, Georgia"
1400000US13077170303,"Census Tract 1703.03, Coweta County, Georgia"
1400000US13077170304,"Census Tract 1703.04, Coweta County, Georgia"
1400000US13077170305,"Census Tract 1703.05, Coweta County, Georgia"
1400000US13077170306,"Census Tract 1703.06, Coweta County, Georgia"
1400000US13077170402,"Census Tract 1704.02, Coweta County, Georgia"
1400000US13077170403,"Census Tract 1704.03, Coweta County, Georgia"
1400000US13077170404,"Census Tract 1704.04, Coweta County, Georgia"
1400000US13077170405,"Census Tract 1704.05, Coweta County, Georgia"
1400000US13077170406,"Census Tract 1704.06, Coweta County, Georgia"
1400000US13077170501,"Census Tract 1705.01, Coweta County, Georgia"
1400000US13077170502,"Census Tract 1705.02, Coweta County, Georgia"
1400000US13077170503,"Census Tract 1705.03, Coweta County, Georgia"
1400000US13077170601,"Census Tract 1706.01, Coweta County, Georgia"
1400000US13077170602,"Census Tract 1706.02, Coweta County, Georgia"
1400000US13077170603,"Census Tract 1706.03, Coweta County, Georgia"
1400000US13077170700,"Census Tract 1707, Coweta County, Georgia"
1400000US13077170801,"Census Tract 1708.01, Coweta County, Georgia"
1400000US13077170802,"Census Tract 1708.02, Coweta County, Georgia"
1400000US13079070100,"Census Tract 701, Crawford County, Georgia"
1400000US13079070201,"Census Tract 702.01, Crawford County, Georgia"
1400000US13079070202,"Census Tract 702.02, Crawford County, Georgia"
1400000US13081010100,"Census Tract 101, Crisp County, Georgia"
1400000US13081010201,"Census Tract 102.01, Crisp County, Georgia"
1400000US13081010202,"Census Tract 102.02, Crisp County, Georgia"
1400000US13081010300,"Census Tract 103, Crisp County, Georgia"
1400000US13081010400,"Census Tract 104, Crisp County, Georgia"
1400000US13081010500,"Census Tract 105, Crisp County, Georgia"
1400000US13083040101,"Census Tract 401.01, Dade County, Georgia"
1400000US13083040102,"Census Tract 401.02, Dade County, Georgia"
1400000US13083040200,"Census Tract 402, Dade County, Georgia"
1400000US13083040300,"Census Tract 403, Dade County, Georgia"
1400000US13085970100,"Census Tract 9701, Dawson County, Georgia"
1400000US13085970201,"Census Tract 9702.01, Dawson County, Georgia"
1400000US13085970202,"Census Tract 9702.02, Dawson County, Georgia"
1400000US13087970100,"Census Tract 9701, Decatur County, Georgia"
1400000US13087970200,"Census Tract 9702, Decatur County, Georgia"
1400000US13087970300,"Census Tract 9703, Decatur County, Georgia"
1400000US13087970400,"Census Tract 9704, Decatur County, Georgia"
1400000US13087970600,"Census Tract 9706, Decatur County, Georgia"
1400000US13087970700,"Census Tract 9707, Decatur County, Georgia"
1400000US13087970800,"Census Tract 9708, Decatur County, Georgia"
1400000US13089020100,"Census Tract 201, DeKalb County, Georgia"
1400000US13089020200,"Census Tract 202, DeKalb County, Georgia"
1400000US13089020300,"Census Tract 203, DeKalb County, Georgia"
1400000US13089020400,"Census Tract 204, DeKalb County, Georgia"
1400000US13089020500,"Census Tract 205, DeKalb County, Georgia"
1400000US13089020600,"Census Tract 206, DeKalb County, Georgia"
1400000US13089020700,"Census Tract 207, DeKalb County, Georgia"
1400000US13089020801,"Census Tract 208.01, DeKalb County, Georgia"
1400000US13089020802,"Census Tract 208.02, DeKalb County, Georgia"
1400000US13089020900,"Census Tract 209, DeKalb County, Georgia"
1400000US13089021101,"Census Tract 211.01, DeKalb County, Georgia"
1400000US13089021102,"Census Tract 211.02, DeKalb County, Georgia"
1400000US13089021202,"Census Tract 212.02, DeKalb County, Georgia"
1400000US13089021204,"Census Tract 212.04, DeKalb County, Georgia"
1400000US13089021208,"Census Tract 212.08, DeKalb County, Georgia"
1400000US13089021209,"Census Tract 212.09, DeKalb County, Georgia"
1400000US13089021210,"Census Tract 212.10, DeKalb County, Georgia"
1400000US13089021211,"Census Tract 212.11, DeKalb County, Georgia"
1400000US13089021213,"Census Tract 212.13, DeKalb County, Georgia"
1400000US13089021214,"Census Tract 212.14, DeKalb County, Georgia"
1400000US13089021215,"Census Tract 212.15, DeKalb County, Georgia"
1400000US13089021216,"Census Tract 212.16, DeKalb County, Georgia"
1400000US13089021217,"Census Tract 212.17, DeKalb County, Georgia"
1400000US13089021218,"Census Tract 212.18, DeKalb County, Georgia"
1400000US13089021301,"Census Tract 213.01, DeKalb County, Georgia"
1400000US13089021303,"Census Tract 213.03, DeKalb County, Georgia"
1400000US13089021305,"Census Tract 213.05, DeKalb County, Georgia"
1400000US13089021306,"Census Tract 213.06, DeKalb County, Georgia"
1400000US13089021307,"Census Tract 213.07, DeKalb County, Georgia"
1400000US13089021308,"Census Tract 213.08, DeKalb County, Georgia"
1400000US13089021405,"Census Tract 214.05, DeKalb County, Georgia"
1400000US13089021409,"Census Tract 214.09, DeKalb County, Georgia"
1400000US13089021410,"Census Tract 214.10, DeKalb County, Georgia"
1400000US13089021411,"Census Tract 214.11, DeKalb County, Georgia"
1400000US13089021412,"Census Tract 214.12, DeKalb County, Georgia"
1400000US13089021413,"Census Tract 214.13, DeKalb County, Georgia"
1400000US13089021414,"Census Tract 214.14, DeKalb County, Georgia"
1400000US13089021415,"Census Tract 214.15, DeKalb County, Georgia"
1400000US13089021416,"Census Tract 214.16, DeKalb County, Georgia"
1400000US13089021417,"Census Tract 214.17, DeKalb County, Georgia"
1400000US13089021502,"Census Tract 215.02, DeKalb County, Georgia"
1400000US13089021503,"Census Tract 215.03, DeKalb County, Georgia"
1400000US13089021504,"Census Tract 215.04, DeKalb County, Georgia"
1400000US13089021602,"Census Tract 216.02, DeKalb County, Georgia"
1400000US13089021603,"Census Tract 216.03, DeKalb County, Georgia"
1400000US13089021604,"Census Tract 216.04, DeKalb County, Georgia"
1400000US13089021605,"Census Tract 216.05, DeKalb County, Georgia"
1400000US13089021703,"Census Tract 217.03, DeKalb County, Georgia"
1400000US13089021704,"Census Tract 217.04, DeKalb County, Georgia"
1400000US13089021705,"Census Tract 217.05, DeKalb County, Georgia"
1400000US13089021706,"Census Tract 217.06, DeKalb County, Georgia"
1400000US13089021805,"Census Tract 218.05, DeKalb County, Georgia"
1400000US13089021806,"Census Tract 218.06, DeKalb County, Georgia"
1400000US13089021808,"Census Tract 218.08, DeKalb County, Georgia"
1400000US13089021809,"Census Tract 218.09, DeKalb County, Georgia"
1400000US13089021810,"Census Tract 218.10, DeKalb County, Georgia"
1400000US13089021812,"Census Tract 218.12, DeKalb County, Georgia"
1400000US13089021813,"Census Tract 218.13, DeKalb County, Georgia"
1400000US13089021814,"Census Tract 218.14, DeKalb County, Georgia"
1400000US13089021906,"Census Tract 219.06, DeKalb County, Georgia"
1400000US13089021907,"Census Tract 219.07, DeKalb County, Georgia"
1400000US13089021908,"Census Tract 219.08, DeKalb County, Georgia"
1400000US13089021909,"Census Tract 219.09, DeKalb County, Georgia"
1400000US13089021910,"Census Tract 219.10, DeKalb County, Georgia"
1400000US13089021911,"Census Tract 219.11, DeKalb County, Georgia"
1400000US13089021912,"Census Tract 219.12, DeKalb County, Georgia"
1400000US13089021913,"Census Tract 219.13, DeKalb County, Georgia"
1400000US13089022001,"Census Tract 220.01, DeKalb County, Georgia"
1400000US13089022004,"Census Tract 220.04, DeKalb County, Georgia"
1400000US13089022005,"Census Tract 220.05, DeKalb County, Georgia"
1400000US13089022007,"Census Tract 220.07, DeKalb County, Georgia"
1400000US13089022008,"Census Tract 220.08, DeKalb County, Georgia"
1400000US13089022009,"Census Tract 220.09, DeKalb County, Georgia"
1400000US13089022010,"Census Tract 220.10, DeKalb County, Georgia"
1400000US13089022100,"Census Tract 221, DeKalb County, Georgia"
1400000US13089022203,"Census Tract 222.03, DeKalb County, Georgia"
1400000US13089022204,"Census Tract 222.04, DeKalb County, Georgia"
1400000US13089022301,"Census Tract 223.01, DeKalb County, Georgia"
1400000US13089022302,"Census Tract 223.02, DeKalb County, Georgia"
1400000US13089022401,"Census Tract 224.01, DeKalb County, Georgia"
1400000US13089022402,"Census Tract 224.02, DeKalb County, Georgia"
1400000US13089022403,"Census Tract 224.03, DeKalb County, Georgia"
1400000US13089022500,"Census Tract 225, DeKalb County, Georgia"
1400000US13089022600,"Census Tract 226, DeKalb County, Georgia"
1400000US13089022700,"Census Tract 227, DeKalb County, Georgia"
1400000US13089022800,"Census Tract 228, DeKalb County, Georgia"
1400000US13089022900,"Census Tract 229, DeKalb County, Georgia"
1400000US13089023000,"Census Tract 230, DeKalb County, Georgia"
1400000US13089023101,"Census Tract 231.01, DeKalb County, Georgia"
1400000US13089023102,"Census Tract 231.02, DeKalb County, Georgia"
1400000US13089023107,"Census Tract 231.07, DeKalb County, Georgia"
1400000US13089023108,"Census Tract 231.08, DeKalb County, Georgia"
1400000US13089023111,"Census Tract 231.11, DeKalb County, Georgia"
1400000US13089023112,"Census Tract 231.12, DeKalb County, Georgia"
1400000US13089023113,"Census Tract 231.13, DeKalb County, Georgia"
1400000US13089023114,"Census Tract 231.14, DeKalb County, Georgia"
1400000US13089023115,"Census Tract 231.15, DeKalb County, Georgia"
1400000US13089023204,"Census Tract 232.04, DeKalb County, Georgia"
1400000US13089023206,"Census Tract 232.06, DeKalb County, Georgia"
1400000US13089023208,"Census Tract 232.08, DeKalb County, Georgia"
1400000US13089023209,"Census Tract 232.09, DeKalb County, Georgia"
1400000US13089023210,"Census Tract 232.10, DeKalb County, Georgia"
1400000US13089023211,"Census Tract 232.11, DeKalb County, Georgia"
1400000US13089023212,"Census Tract 232.12, DeKalb County, Georgia"
1400000US13089023213,"Census Tract 232.13, DeKalb County, Georgia"
1400000US13089023214,"Census Tract 232.14, DeKalb County, Georgia"
1400000US13089023303,"Census Tract 233.03, DeKalb County, Georgia"
1400000US13089023306,"Census Tract 233.06, DeKalb County, Georgia"
1400000US13089023309,"Census Tract 233.09, DeKalb County, Georgia"
1400000US13089023310,"Census Tract 233.10, DeKalb County, Georgia"
1400000US13089023311,"Census Tract 233.11, DeKalb County, Georgia"
1400000US13089023312,"Census Tract 233.12, DeKalb County, Georgia"
1400000US13089023313,"Census Tract 233.13, DeKalb County, Georgia"
1400000US13089023314,"Census Tract 233.14, DeKalb County, Georgia"
1400000US13089023315,"Census Tract 233.15, DeKalb County, Georgia"
1400000US13089023316,"Census Tract 233.16, DeKalb County, Georgia"
1400000US13089023410,"Census Tract 234.10, DeKalb County, Georgia"
1400000US13089023411,"Census Tract 234.11, DeKalb County, Georgia"
1400000US13089023412,"Census Tract 234.12, DeKalb County, Georgia"
1400000US13089023413,"Census Tract 234.13, DeKalb County, Georgia"
1400000US13089023414,"Census Tract 234.14, DeKalb County, Georgia"
1400000US13089023416,"Census Tract 234.16, DeKalb County, Georgia"
1400000US13089023418,"Census Tract 234.18, DeKalb County, Georgia"
1400000US13089023419,"Census Tract 234.19, DeKalb County, Georgia"
1400000US13089023421,"Census Tract 234.21, DeKalb County, Georgia"
1400000US13089023422,"Census Tract 234.22, DeKalb County, Georgia"
1400000US13089023423,"Census Tract 234.23, DeKalb County, Georgia"
1400000US13089023424,"Census Tract 234.24, DeKalb County, Georgia"
1400000US13089023425,"Census Tract 234.25, DeKalb County, Georgia"
1400000US13089023426,"Census Tract 234.26, DeKalb County, Georgia"
1400000US13089023427,"Census Tract 234.27, DeKalb County, Georgia"
1400000US13089023428,"Census Tract 234.28, DeKalb County, Georgia"
1400000US13089023501,"Census Tract 235.01, DeKalb County, Georgia"
1400000US13089023504,"Census Tract 235.04, DeKalb County, Georgia"
1400000US13089023505,"Census Tract 235.05, DeKalb County, Georgia"
1400000US13089023506,"Census Tract 235.06, DeKalb County, Georgia"
1400000US13089023507,"Census Tract 235.07, DeKalb County, Georgia"
1400000US13089023601,"Census Tract 236.01, DeKalb County, Georgia"
1400000US13089023602,"Census Tract 236.02, DeKalb County, Georgia"
1400000US13089023603,"Census Tract 236.03, DeKalb County, Georgia"
1400000US13089023700,"Census Tract 237, DeKalb County, Georgia"
1400000US13089023801,"Census Tract 238.01, DeKalb County, Georgia"
1400000US13089023802,"Census Tract 238.02, DeKalb County, Georgia"
1400000US13089023803,"Census Tract 238.03, DeKalb County, Georgia"
1400000US13089980000,"Census Tract 9800, DeKalb County, Georgia"
1400000US13091960100,"Census Tract 9601, Dodge County, Georgia"
1400000US13091960200,"Census Tract 9602, Dodge County, Georgia"
1400000US13091960300,"Census Tract 9603, Dodge County, Georgia"
1400000US13091960400,"Census Tract 9604, Dodge County, Georgia"
1400000US13091960500,"Census Tract 9605, Dodge County, Georgia"
1400000US13091960600,"Census Tract 9606, Dodge County, Georgia"
1400000US13093970100,"Census Tract 9701, Dooly County, Georgia"
1400000US13093970200,"Census Tract 9702, Dooly County, Georgia"
1400000US13093970300,"Census Tract 9703, Dooly County, Georgia"
1400000US13095000100,"Census Tract 1, Dougherty County, Georgia"
1400000US13095000200,"Census Tract 2, Dougherty County, Georgia"
1400000US13095000400,"Census Tract 4, Dougherty County, Georgia"
1400000US13095000501,"Census Tract 5.01, Dougherty County, Georgia"
1400000US13095000502,"Census Tract 5.02, Dougherty County, Georgia"
1400000US13095000600,"Census Tract 6, Dougherty County, Georgia"
1400000US13095000700,"Census Tract 7, Dougherty County, Georgia"
1400000US13095000800,"Census Tract 8, Dougherty County, Georgia"
1400000US13095000900,"Census Tract 9, Dougherty County, Georgia"
1400000US13095001000,"Census Tract 10, Dougherty County, Georgia"
1400000US13095001100,"Census Tract 11, Dougherty County, Georgia"
1400000US13095001403,"Census Tract 14.03, Dougherty County, Georgia"
1400000US13095001500,"Census Tract 15, Dougherty County, Georgia"
1400000US13095010302,"Census Tract 103.02, Dougherty County, Georgia"
1400000US13095010401,"Census Tract 104.01, Dougherty County, Georgia"
1400000US13095010402,"Census Tract 104.02, Dougherty County, Georgia"
1400000US13095010403,"Census Tract 104.03, Dougherty County, Georgia"
1400000US13095010500,"Census Tract 105, Dougherty County, Georgia"
1400000US13095010601,"Census Tract 106.01, Dougherty County, Georgia"
1400000US13095010602,"Census Tract 106.02, Dougherty County, Georgia"
1400000US13095010700,"Census Tract 107, Dougherty County, Georgia"
1400000US13095010900,"Census Tract 109, Dougherty County, Georgia"
1400000US13095011000,"Census Tract 110, Dougherty County, Georgia"
1400000US13095011200,"Census Tract 112, Dougherty County, Georgia"
1400000US13095011300,"Census Tract 113, Dougherty County, Georgia"
1400000US13095011400,"Census Tract 114, Dougherty County, Georgia"
1400000US13095011600,"Census Tract 116, Dougherty County, Georgia"
1400000US13097080102,"Census Tract 801.02, Douglas County, Georgia"
1400000US13097080103,"Census Tract 801.03, Douglas County, Georgia"
1400000US13097080201,"Census Tract 802.01, Douglas County, Georgia"
1400000US13097080202,"Census Tract 802.02, Douglas County, Georgia"
1400000US13097080301,"Census Tract 803.01, Douglas County, Georgia"
1400000US13097080303,"Census Tract 803.03, Douglas County, Georgia"
1400000US13097080304,"Census Tract 803.04, Douglas County, Georgia"
1400000US13097080402,"Census Tract 804.02, Douglas County, Georgia"
1400000US13097080403,"Census Tract 804.03, Douglas County, Georgia"
1400000US13097080404,"Census Tract 804.04, Douglas County, Georgia"
1400000US13097080505,"Census Tract 805.05, Douglas County, Georgia"
1400000US13097080506,"Census Tract 805.06, Douglas County, Georgia"
1400000US13097080507,"Census Tract 805.07, Douglas County, Georgia"
1400000US13097080508,"Census Tract 805.08, Douglas County, Georgia"
1400000US13097080509,"Census Tract 805.09, Douglas County, Georgia"
1400000US13097080510,"Census Tract 805.10, Douglas County, Georgia"
1400000US13097080511,"Census Tract 805.11, Douglas County, Georgia"
1400000US13097080602,"Census Tract 806.02, Douglas County, Georgia"
1400000US13097080603,"Census Tract 806.03, Douglas County, Georgia"
1400000US13097080604,"Census Tract 806.04, Douglas County, Georgia"
1400000US13099090100,"Census Tract 901, Early County, Georgia"
1400000US13099090200,"Census Tract 902, Early County, Georgia"
1400000US13099090300,"Census Tract 903, Early County, Georgia"
1400000US13099090400,"Census Tract 904, Early County, Georgia"
1400000US13099090500,"Census Tract 905, Early County, Georgia"
1400000US13101880100,"Census Tract 8801, Echols County, Georgia"
1400000US13101880200,"Census Tract 8802, Echols County, Georgia"
1400000US13103030100,"Census Tract 301, Effingham County, Georgia"
1400000US13103030202,"Census Tract 302.02, Effingham County, Georgia"
1400000US13103030203,"Census Tract 302.03, Effingham County, Georgia"
1400000US13103030204,"Census Tract 302.04, Effingham County, Georgia"
1400000US13103030301,"Census Tract 303.01, Effingham County, Georgia"
1400000US13103030303,"Census Tract 303.03, Effingham County, Georgia"
1400000US13103030304,"Census Tract 303.04, Effingham County, Georgia"
1400000US13103030305,"Census Tract 303.05, Effingham County, Georgia"
1400000US13103030401,"Census Tract 304.01, Effingham County, Georgia"
1400000US13103030402,"Census Tract 304.02, Effingham County, Georgia"
1400000US13105000100,"Census Tract 1, Elbert County, Georgia"
1400000US13105000200,"Census Tract 2, Elbert County, Georgia"
1400000US13105000300,"Census Tract 3, Elbert County, Georgia"
1400000US13105000400,"Census Tract 4, Elbert County, Georgia"
1400000US13105000500,"Census Tract 5, Elbert County, Georgia"
1400000US13107970100,"Census Tract 9701, Emanuel County, Georgia"
1400000US13107970200,"Census Tract 9702, Emanuel County, Georgia"
1400000US13107970300,"Census Tract 9703, Emanuel County, Georgia"
1400000US13107970400,"Census Tract 9704, Emanuel County, Georgia"
1400000US13107970500,"Census Tract 9705, Emanuel County, Georgia"
1400000US13107970600,"Census Tract 9706, Emanuel County, Georgia"
1400000US13109970100,"Census Tract 9701, Evans County, Georgia"
1400000US13109970200,"Census Tract 9702, Evans County, Georgia"
1400000US13109970300,"Census Tract 9703, Evans County, Georgia"
1400000US13111050100,"Census Tract 501, Fannin County, Georgia"
1400000US13111050200,"Census Tract 502, Fannin County, Georgia"
1400000US13111050300,"Census Tract 503, Fannin County, Georgia"
1400000US13111050400,"Census Tract 504, Fannin County, Georgia"
1400000US13111050500,"Census Tract 505, Fannin County, Georgia"
1400000US13113140101,"Census Tract 1401.01, Fayette County, Georgia"
1400000US13113140102,"Census Tract 1401.02, Fayette County, Georgia"
1400000US13113140203,"Census Tract 1402.03, Fayette County, Georgia"
1400000US13113140204,"Census Tract 1402.04, Fayette County, Georgia"
1400000US13113140206,"Census Tract 1402.06, Fayette County, Georgia"
1400000US13113140207,"Census Tract 1402.07, Fayette County, Georgia"
1400000US13113140208,"Census Tract 1402.08, Fayette County, Georgia"
1400000US13113140303,"Census Tract 1403.03, Fayette County, Georgia"
1400000US13113140304,"Census Tract 1403.04, Fayette County, Georgia"
1400000US13113140305,"Census Tract 1403.05, Fayette County, Georgia"
1400000US13113140306,"Census Tract 1403.06, Fayette County, Georgia"
1400000US13113140307,"Census Tract 1403.07, Fayette County, Georgia"
1400000US13113140403,"Census Tract 1404.03, Fayette County, Georgia"
1400000US13113140404,"Census Tract 1404.04, Fayette County, Georgia"
1400000US13113140405,"Census Tract 1404.05, Fayette County, Georgia"
1400000US13113140406,"Census Tract 1404.06, Fayette County, Georgia"
1400000US13113140407,"Census Tract 1404.07, Fayette County, Georgia"
1400000US13113140408,"Census Tract 1404.08, Fayette County, Georgia"
1400000US13113140501,"Census Tract 1405.01, Fayette County, Georgia"
1400000US13113140502,"Census Tract 1405.02, Fayette County, Georgia"
1400000US13115000100,"Census Tract 1, Floyd County, Georgia"
1400000US13115000201,"Census Tract 2.01, Floyd County, Georgia"
1400000US13115000202,"Census Tract 2.02, Floyd County, Georgia"
1400000US13115000300,"Census Tract 3, Floyd County, Georgia"
1400000US13115000400,"Census Tract 4, Floyd County, Georgia"
1400000US13115000500,"Census Tract 5, Floyd County, Georgia"
1400000US13115000600,"Census Tract 6, Floyd County, Georgia"
1400000US13115000700,"Census Tract 7, Floyd County, Georgia"
1400000US13115000800,"Census Tract 8, Floyd County, Georgia"
1400000US13115000900,"Census Tract 9, Floyd County, Georgia"
1400000US13115001100,"Census Tract 11, Floyd County, Georgia"
1400000US13115001200,"Census Tract 12, Floyd County, Georgia"
1400000US13115001300,"Census Tract 13, Floyd County, Georgia"
1400000US13115001400,"Census Tract 14, Floyd County, Georgia"
1400000US13115001600,"Census Tract 16, Floyd County, Georgia"
1400000US13115001701,"Census Tract 17.01, Floyd County, Georgia"
1400000US13115001702,"Census Tract 17.02, Floyd County, Georgia"
1400000US13115001800,"Census Tract 18, Floyd County, Georgia"
1400000US13115002000,"Census Tract 20, Floyd County, Georgia"
1400000US13115002100,"Census Tract 21, Floyd County, Georgia"
1400000US13117130101,"Census Tract 1301.01, Forsyth County, Georgia"
1400000US13117130102,"Census Tract 1301.02, Forsyth County, Georgia"
1400000US13117130103,"Census Tract 1301.03, Forsyth County, Georgia"
